년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면,
2019,노원구,17,4,4,1,9,43,0,0,17,0,0,0,1,0,0,0,
2019,노원구,18,7,3,4,9,45,0,1,16,0,1,0,0,1,0,0,
2019,노원구,19,9,3,4,9,62,0,0,15,1,0,0,1,2,0,1,
2019,노원구,20,10,1,14,13,57,2,0,15,3,0,0,0,0,0,1,
2019,노원구,21,9,3,6,9,68,1,3,16,0,0,0,0,0,1,0,
2019,노원구,22,7,5,3,7,65,0,2,11,0,0,0,1,0,0,0,
2019,노원구,23,17,4,6,10,68,2,1,19,1,0,0,0,2,3,2,
2019,노원구,24,10,5,10,15,45,3,0,16,0,0,1,0,0,0,0,
2019,노원구,25,12,5,7,11,45,5,3,8,0,0,0,0,0,1,0,
2019,노원구,26,11,4,5,8,44,4,0,6,0,1,0,0,0,0,1,
2019,노원구,27,10,3,6,5,56,7,2,19,0,1,0,0,0,0,0,
2019,노원구,28,19,4,9,7,46,5,3,6,1,0,0,0,0,1,0,
2019,노원구,29,20,5,8,6,55,6,1,11,0,0,0,0,0,1,0,
2019,노원구,30,21,1,8,9,59,7,3,7,1,0,0,0,1,0,0,
2019,노원구,31,14,11,8,11,54,4,1,7,3,0,0,0,0,0,0,
2019,노원구,32,21,3,12,10,46,7,1,4,2,0,0,2,1,0,0,
2019,노원구,33,20,10,15,10,39,8,3,6,1,0,0,0,1,1,0,
2019,노원구,34,32,7,11,8,38,10,4,3,0,0,0,0,1,1,0,
2019,노원구,35,36,4,10,9,46,7,2,2,1,0,0,0,2,1,0,
2019,노원구,36,40,3,25,8,55,14,6,2,1,2,0,0,0,0,0,
2019,노원구,37,47,12,18,11,54,16,5,3,1,0,0,0,1,0,1,
2019,노원구,38,59,9,13,15,50,8,3,2,2,0,0,0,1,0,1,
2019,노원구,39,64,8,22,16,36,18,10,1,0,1,0,2,3,1,0,
2019,노원구,40,64,8,21,20,34,14,14,1,1,1,0,0,2,0,0,
2019,노원구,41,80,12,21,6,31,27,8,1,2,1,1,1,1,0,1,
2019,노원구,42,82,9,19,16,34,18,13,0,1,0,0,4,0,0,1,
2019,노원구,43,91,11,20,21,30,23,11,2,3,0,1,2,1,0,1,
2019,노원구,44,94,13,28,18,43,28,10,2,0,1,1,1,3,1,0,
2019,노원구,45,100,10,29,24,26,34,19,0,2,2,2,3,1,1,0,
2019,노원구,46,130,15,25,20,35,24,15,0,3,1,0,0,3,1,1,
2019,노원구,47,137,16,38,34,31,52,27,0,1,0,2,0,2,0,0,
2019,노원구,48,150,18,37,31,27,42,16,2,6,1,2,1,4,2,0,
2019,노원구,49,147,16,31,33,28,45,17,0,4,2,1,3,4,0,0,
2019,노원구,50,167,17,47,29,35,51,23,0,5,1,2,2,3,0,2,
2019,노원구,51,189,19,42,34,24,49,21,0,4,0,3,1,4,1,1,
2019,노원구,52,204,22,41,37,27,34,26,0,6,2,3,3,3,0,0,
2019,노원구,53,217,30,37,42,31,61,26,0,3,1,0,0,2,1,0,
2019,노원구,54,181,34,43,28,19,55,23,0,5,2,2,4,7,1,1,
2019,노원구,55,222,26,45,49,23,60,25,0,9,1,3,5,4,1,0,
2019,노원구,56,225,31,43,39,21,59,19,0,8,2,1,4,3,0,0,
2019,노원구,57,294,32,61,64,20,59,48,0,3,3,6,2,5,1,1,
2019,노원구,58,311,51,56,56,27,72,28,0,1,1,5,2,7,0,1,
2019,노원구,59,312,59,74,52,26,60,39,0,4,4,8,6,2,1,1,
2019,노원구,60,345,44,84,55,12,44,27,0,5,1,2,5,4,2,2,
2019,노원구,61,314,53,73,73,24,58,40,0,2,7,3,4,5,1,1,
2019,노원구,62,367,57,70,70,22,56,38,0,5,7,4,8,4,3,1,
2019,노원구,63,358,61,68,67,22,37,39,0,11,5,5,3,3,1,1,
2019,노원구,64,369,56,60,87,12,40,29,0,9,5,8,6,3,3,0,
2019,노원구,65,317,63,70,79,14,37,28,0,8,7,6,5,0,3,0,
2019,노원구,66,310,57,64,74,11,18,33,0,4,7,7,4,2,7,1,
2019,노원구,67,361,75,62,75,14,35,37,0,10,4,11,1,1,3,2,
2019,노원구,68,291,74,56,64,3,17,21,0,8,1,2,2,3,4,1,
2019,노원구,69,305,69,62,67,3,17,25,0,5,6,8,0,2,1,0,
2019,노원구,70,377,73,70,91,8,18,27,0,7,4,10,3,1,5,1,
2019,노원구,71,325,109,64,58,5,14,27,0,1,8,6,0,3,4,1,
2019,노원구,72,355,102,84,91,4,12,23,0,4,4,3,1,0,4,2,
2019,노원구,73,314,94,70,60,6,10,17,0,6,2,4,3,0,1,0,
2019,노원구,74,293,86,60,85,1,2,13,0,4,7,4,2,1,3,0,
2019,노원구,75,307,99,60,86,6,8,14,0,1,4,3,2,1,3,0,
2019,노원구,76,272,119,70,75,1,8,19,0,6,5,4,0,0,4,1,
2019,노원구,77,373,165,105,95,3,7,24,0,2,3,2,1,0,2,0,
2019,노원구,78,295,117,59,83,4,8,14,0,4,7,1,1,0,2,1,
2019,노원구,79,259,111,55,83,4,4,12,0,3,5,5,0,0,3,1,
2019,노원구,80,245,130,55,65,3,4,11,0,2,7,1,0,0,1,0,
2019,노원구,81,246,136,63,57,2,5,13,0,4,6,2,0,0,0,0,
2019,노원구,82,216,121,41,60,0,0,9,0,3,5,1,0,0,3,0,
2019,노원구,83,189,94,45,43,0,0,11,0,2,2,0,0,0,3,0,
2019,노원구,84,180,96,40,48,0,1,10,0,1,4,1,0,0,2,0,
2019,노원구,85,126,83,43,43,0,0,6,0,2,4,0,0,0,2,0,
2019,노원구,86,109,93,27,20,0,0,1,0,1,6,3,0,0,1,0,
2019,노원구,87,72,94,17,34,0,0,5,0,1,2,0,0,0,1,0,
2019,노원구,88,72,60,16,17,0,1,5,0,1,2,0,0,0,0,0,
2019,노원구,89,66,64,20,13,0,1,1,0,0,2,0,0,0,0,0,
2019,노원구,90,47,52,7,12,0,0,2,0,0,1,0,0,0,0,0,
2019,노원구,91,33,45,9,6,0,1,2,0,0,1,0,0,0,1,0,
2019,노원구,92,27,32,10,6,0,0,1,0,0,1,0,0,0,0,0,
2019,노원구,93,14,27,3,2,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,94,18,13,2,3,0,0,0,0,0,2,0,0,0,0,0,
2019,노원구,95,8,14,3,4,0,0,1,0,0,2,0,0,0,0,0,
2019,노원구,96,6,22,4,2,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,97,3,6,2,1,1,0,0,0,0,0,0,0,0,0,0,
2019,노원구,98,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,99,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,100,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,101,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,102,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,은평구,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,은평구,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
2019,은평구,2,0,1,0,6,1,0,0,0,0,0,0,0,1,0,0,
2019,은평구,3,0,1,0,5,3,0,0,1,2,0,0,0,0,0,0,
2019,은평구,4,0,5,1,5,3,0,0,4,3,0,0,1,0,0,0,
2019,은평구,5,0,4,0,11,6,0,0,12,2,0,0,0,0,0,0,
2019,은평구,6,1,1,1,6,17,0,0,10,4,0,0,2,0,0,0,
2019,은평구,7,0,1,2,14,22,0,0,15,1,0,0,0,1,0,0,
2019,은평구,8,1,3,2,7,16,0,0,23,1,0,0,0,0,0,0,
2019,은평구,9,2,0,0,8,21,0,0,23,2,1,0,1,0,0,0,
2019,은평구,10,0,0,1,7,10,0,0,17,3,0,0,1,0,0,0,
2019,은평구,11,0,2,2,6,30,0,0,8,1,0,0,0,0,0,0,
2019,은평구,12,0,1,1,7,25,0,0,11,1,0,0,1,0,1,0,
2019,은평구,13,2,2,0,4,22,0,0,8,0,0,0,0,0,0,0,
2019,은평구,14,3,1,1,6,26,0,0,4,0,0,0,0,0,0,0,
2019,은평구,15,1,1,3,5,35,0,1,10,0,0,0,0,0,0,0,
2019,은평구,16,1,2,1,6,48,0,1,7,2,0,0,1,0,0,0,
2019,은평구,17,4,4,0,6,31,0,0,6,0,1,0,2,0,3,0,
2019,은평구,18,4,3,6,2,42,0,0,11,0,0,0,0,0,0,0,
2019,은평구,19,6,4,2,9,40,0,1,12,0,0,0,1,1,0,0,
2019,은평구,20,3,6,3,4,30,1,1,18,0,0,0,3,0,3,0,
2019,은평구,21,5,3,2,7,46,2,0,11,1,0,0,0,0,0,0,
2019,은평구,22,9,5,8,5,48,2,0,8,2,0,0,0,0,0,0,
2019,은평구,23,6,6,10,4,41,2,1,12,0,0,0,0,1,0,0,
2019,은평구,24,11,4,11,4,42,4,3,10,0,0,0,0,1,0,0,
2019,은평구,25,18,6,10,6,45,0,2,13,0,0,0,0,1,0,0,
2019,은평구,26,10,4,7,6,59,1,0,5,0,0,0,0,0,0,0,
2019,은평구,27,13,5,12,8,48,4,2,7,3,0,0,0,0,0,0,
2019,은평구,28,16,9,13,9,47,2,5,7,0,0,0,0,0,0,0,
2019,은평구,29,8,4,17,3,28,5,2,7,1,0,0,0,1,0,0,
2019,은평구,30,18,3,7,4,32,6,1,4,0,0,0,0,0,1,0,
2019,은평구,31,26,5,11,6,34,7,1,4,1,0,0,1,0,0,0,
2019,은평구,32,22,4,8,6,30,7,2,7,0,1,0,0,1,2,0,
2019,은평구,33,22,3,16,5,33,6,2,1,1,0,1,0,1,1,1,
2019,은평구,34,27,2,21,4,23,10,3,5,0,0,0,0,1,0,0,
2019,은평구,35,27,5,10,12,28,10,6,0,0,0,0,0,1,0,0,
2019,은평구,36,40,4,19,10,27,12,1,2,0,0,0,1,3,1,0,
2019,은평구,37,55,5,15,9,29,15,5,0,3,0,0,0,1,0,0,
2019,은평구,38,50,10,19,9,33,14,4,2,1,1,0,0,2,0,0,
2019,은평구,39,54,8,13,14,32,16,2,0,0,0,1,1,1,0,0,
2019,은평구,40,59,8,14,10,20,15,7,0,0,1,0,2,1,0,0,
2019,은평구,41,68,7,13,12,19,17,5,0,0,0,1,1,0,1,0,
2019,은평구,42,61,5,20,12,30,21,5,0,0,0,0,0,2,0,3,
2019,은평구,43,78,7,24,6,38,16,4,1,1,0,2,1,1,0,2,
2019,은평구,44,69,10,26,17,28,27,9,2,2,0,1,1,0,1,0,
2019,은평구,45,85,8,20,13,35,31,6,0,3,0,0,2,1,0,0,
2019,은평구,46,78,11,40,26,32,34,9,0,4,0,1,3,2,1,3,
2019,은평구,47,84,14,32,20,36,31,11,0,1,0,0,1,4,1,0,
2019,은평구,48,118,14,34,19,45,37,14,0,1,0,2,4,2,1,2,
2019,은평구,49,107,8,25,19,26,37,14,0,2,0,0,2,2,0,0,
2019,은평구,50,147,17,28,26,20,40,18,0,2,2,2,2,3,0,0,
2019,은평구,51,147,18,45,20,16,44,15,0,4,0,1,8,2,1,0,
2019,은평구,52,157,21,34,23,19,51,19,0,5,0,1,3,2,1,0,
2019,은평구,53,140,17,39,30,25,38,22,0,3,1,2,4,1,1,1,
2019,은평구,54,154,29,49,25,13,32,19,0,6,1,2,0,2,1,1,
2019,은평구,55,165,27,38,32,13,26,20,0,4,1,2,3,1,2,0,
2019,은평구,56,192,20,44,34,13,24,23,0,3,1,2,6,2,1,0,
2019,은평구,57,180,30,42,35,15,44,21,0,1,3,1,4,3,1,0,
2019,은평구,58,198,36,51,58,21,45,20,0,3,2,2,6,3,2,0,
2019,은평구,59,242,50,51,41,12,43,28,0,3,5,4,7,2,2,0,
2019,은평구,60,240,39,50,49,17,44,32,0,7,2,4,11,0,0,0,
2019,은평구,61,221,40,48,49,19,37,21,0,3,1,4,0,0,0,1,
2019,은평구,62,257,41,41,47,7,27,27,0,3,3,6,2,1,1,1,
2019,은평구,63,247,43,42,65,15,31,25,0,5,4,5,3,2,1,0,
2019,은평구,64,261,34,44,57,2,30,32,0,6,4,4,6,3,2,1,
2019,은평구,65,239,49,39,61,10,25,21,0,6,4,5,5,1,3,0,
2019,은평구,66,221,45,51,48,5,22,18,0,2,6,4,7,0,0,0,
2019,은평구,67,249,63,53,66,9,24,30,0,4,8,3,4,0,0,1,
2019,은평구,68,210,44,38,43,6,18,18,0,4,1,4,6,0,0,1,
2019,은평구,69,218,69,47,61,8,22,21,0,3,6,3,2,0,1,1,
2019,은평구,70,251,74,70,65,3,13,27,0,4,4,9,6,3,0,0,
2019,은평구,71,250,81,64,62,2,12,23,0,7,7,6,5,0,0,0,
2019,은평구,72,297,107,74,55,3,13,18,0,5,9,8,0,0,2,0,
2019,은평구,73,254,73,62,63,3,5,10,0,4,6,4,0,0,1,0,
2019,은평구,74,223,81,55,50,3,7,19,0,3,7,6,1,1,0,0,
2019,은평구,75,261,94,60,58,1,6,17,0,6,4,6,1,0,2,1,
2019,은평구,76,243,107,58,49,3,7,23,0,3,2,4,3,1,1,3,
2019,은평구,77,298,143,87,77,4,8,29,0,3,13,5,1,2,1,1,
2019,은평구,78,230,127,62,58,4,5,18,0,1,8,5,0,0,1,0,
2019,은평구,79,207,111,43,55,0,1,20,0,1,2,5,0,0,1,0,
2019,은평구,80,204,128,52,60,1,4,26,0,4,7,1,0,0,0,1,
2019,은평구,81,169,135,46,37,1,4,13,0,2,9,1,0,0,1,0,
2019,은평구,82,179,136,34,42,0,0,8,0,3,5,0,0,0,1,0,
2019,은평구,83,144,114,36,50,1,1,16,0,0,1,0,1,0,2,0,
2019,은평구,84,123,101,27,41,2,1,5,0,1,6,1,0,0,1,0,
2019,은평구,85,108,89,29,16,0,2,6,0,0,3,0,0,0,0,0,
2019,은평구,86,66,84,27,21,0,0,3,0,3,1,0,0,0,1,0,
2019,은평구,87,54,73,15,13,0,0,6,0,0,0,0,0,0,0,0,
2019,은평구,88,53,58,16,10,0,0,3,0,0,1,1,0,0,2,0,
2019,은평구,89,42,49,14,12,0,0,2,0,0,1,0,0,0,0,0,
2019,은평구,90,31,43,12,9,0,0,1,0,0,1,1,0,0,0,0,
2019,은평구,91,29,47,7,5,0,0,0,0,0,2,1,0,0,0,0,
2019,은평구,92,17,32,8,4,0,0,1,0,0,0,0,0,0,0,0,
2019,은평구,93,13,16,4,2,0,0,0,0,0,1,0,0,0,0,0,
2019,은평구,94,8,17,1,2,0,0,0,0,0,1,0,0,0,0,0,
2019,은평구,95,6,14,2,1,0,0,0,0,0,0,0,0,0,0,0,
2019,은평구,96,4,6,0,1,0,2,0,0,0,1,0,0,0,0,0,
2019,은평구,97,2,4,2,1,0,0,0,0,0,2,0,0,0,0,0,
2019,은평구,98,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,은평구,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,은평구,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,은평구,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,3,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,
2019,서대문구,4,0,2,0,6,2,0,0,7,1,0,0,1,0,0,0,
2019,서대문구,5,1,1,0,12,5,0,0,5,3,0,0,0,0,0,0,
2019,서대문구,6,0,1,0,7,6,0,0,5,5,0,0,0,0,0,0,
2019,서대문구,7,1,2,0,6,10,0,0,2,1,0,0,0,0,0,0,
2019,서대문구,8,0,2,0,5,11,0,0,15,2,0,0,0,0,0,0,
2019,서대문구,9,0,2,0,3,11,0,0,7,0,0,0,0,1,0,0,
2019,서대문구,10,0,1,0,4,16,0,0,3,0,0,0,0,1,0,0,
2019,서대문구,11,0,1,2,2,9,0,0,3,0,0,0,0,0,0,0,
2019,서대문구,12,1,1,2,5,8,0,0,5,0,0,0,1,0,0,0,
2019,서대문구,13,0,1,1,3,22,0,0,3,0,0,0,0,1,0,0,
2019,서대문구,14,1,2,0,5,9,0,0,6,0,0,0,1,1,0,0,
2019,서대문구,15,4,1,6,7,20,0,0,4,0,0,0,0,0,0,0,
2019,서대문구,16,1,1,6,4,14,0,0,5,0,0,0,1,1,0,0,
2019,서대문구,17,1,3,2,3,15,0,1,10,0,0,0,2,0,0,0,
2019,서대문구,18,2,0,1,5,16,0,0,6,0,0,0,1,0,1,0,
2019,서대문구,19,7,1,4,8,21,0,0,6,3,0,0,0,0,0,0,
2019,서대문구,20,5,1,4,7,24,2,0,6,2,0,0,0,0,0,0,
2019,서대문구,21,3,3,3,3,15,0,0,4,0,0,0,0,0,1,0,
2019,서대문구,22,9,2,2,4,28,0,0,5,1,0,0,1,0,0,0,
2019,서대문구,23,7,1,7,5,21,0,0,6,0,0,0,1,0,0,0,
2019,서대문구,24,10,0,1,5,25,1,2,3,0,0,0,1,0,0,0,
2019,서대문구,25,8,2,6,3,18,1,2,3,0,0,0,0,0,0,0,
2019,서대문구,26,12,5,6,3,26,1,2,7,0,0,0,0,0,0,0,
2019,서대문구,27,9,1,5,6,17,3,2,7,1,0,1,1,0,0,1,
2019,서대문구,28,13,7,9,4,25,5,1,5,0,0,0,0,0,0,1,
2019,서대문구,29,14,4,4,5,9,3,1,5,0,0,0,0,0,0,0,
2019,서대문구,30,11,5,3,1,17,2,2,2,0,0,0,1,0,1,0,
2019,서대문구,31,8,1,4,5,15,2,1,0,0,0,0,0,0,0,0,
2019,서대문구,32,14,1,2,6,8,3,1,0,0,0,0,0,0,0,0,
2019,서대문구,33,13,2,4,1,13,1,1,0,0,0,0,0,0,0,0,
2019,서대문구,34,19,3,4,4,13,2,4,0,0,0,0,1,0,0,0,
2019,서대문구,35,13,1,7,8,10,2,4,0,1,1,0,0,0,0,1,
2019,서대문구,36,25,2,6,7,9,4,5,2,0,1,0,0,2,0,0,
2019,서대문구,37,26,4,11,4,20,11,2,1,0,0,0,1,0,0,0,
2019,서대문구,38,25,2,7,7,17,6,2,1,0,1,0,1,0,0,0,
2019,서대문구,39,32,8,11,3,11,10,7,0,0,1,0,0,1,0,0,
2019,서대문구,40,34,4,7,4,14,12,3,0,2,0,0,0,0,0,1,
2019,서대문구,41,31,3,13,6,10,6,6,0,0,0,0,0,0,0,0,
2019,서대문구,42,24,5,12,4,13,11,7,0,3,0,0,2,1,0,0,
2019,서대문구,43,34,5,11,8,15,19,2,1,0,0,0,1,1,0,0,
2019,서대문구,44,42,3,9,11,13,17,6,0,0,0,1,1,0,0,0,
2019,서대문구,45,42,2,12,10,17,12,4,0,0,2,0,0,1,0,0,
2019,서대문구,46,53,6,14,9,10,12,11,0,2,0,1,2,1,0,0,
2019,서대문구,47,48,6,16,10,11,14,14,0,0,1,0,0,0,2,0,
2019,서대문구,48,50,6,20,8,12,22,10,0,1,1,0,0,0,0,0,
2019,서대문구,49,72,5,20,10,11,21,5,0,1,1,3,1,1,1,0,
2019,서대문구,50,64,7,14,19,14,23,17,0,0,0,0,2,1,0,0,
2019,서대문구,51,79,7,23,13,10,9,10,0,4,0,1,1,1,0,0,
2019,서대문구,52,78,5,19,14,11,21,5,0,1,0,0,2,0,1,0,
2019,서대문구,53,103,9,15,15,11,17,9,0,4,2,2,1,1,1,0,
2019,서대문구,54,89,11,18,15,5,16,12,0,4,0,0,0,0,1,0,
2019,서대문구,55,95,16,26,15,12,20,9,0,2,0,0,2,1,1,0,
2019,서대문구,56,103,14,24,20,6,14,17,0,0,2,0,5,0,0,1,
2019,서대문구,57,110,18,23,23,7,23,14,0,3,2,0,3,2,1,0,
2019,서대문구,58,131,21,20,25,6,16,19,0,3,2,1,3,4,1,0,
2019,서대문구,59,144,20,32,28,4,22,14,0,2,4,0,4,3,1,1,
2019,서대문구,60,138,14,22,27,5,21,19,0,6,2,2,6,0,1,0,
2019,서대문구,61,153,24,23,21,9,15,12,0,2,3,1,6,0,0,0,
2019,서대문구,62,150,25,39,40,5,9,28,0,4,5,1,6,0,1,1,
2019,서대문구,63,147,28,28,33,4,9,15,0,3,1,1,4,0,0,0,
2019,서대문구,64,189,24,26,31,5,13,22,0,3,3,1,3,1,2,0,
2019,서대문구,65,126,28,34,27,8,8,16,0,0,1,1,1,1,1,0,
2019,서대문구,66,135,26,32,30,4,11,13,0,4,2,4,2,0,0,1,
2019,서대문구,67,148,23,31,31,4,4,13,0,2,3,0,0,0,1,0,
2019,서대문구,68,124,32,23,26,2,5,13,0,2,4,1,1,0,0,0,
2019,서대문구,69,141,43,37,37,1,2,13,0,3,6,2,1,0,2,0,
2019,서대문구,70,150,40,33,47,1,5,15,0,4,1,1,2,0,0,0,
2019,서대문구,71,135,43,47,33,0,3,11,0,6,4,2,1,0,0,0,
2019,서대문구,72,151,57,33,36,3,3,19,0,3,5,0,5,0,0,0,
2019,서대문구,73,129,52,36,35,1,5,13,0,2,4,2,5,0,1,0,
2019,서대문구,74,136,45,28,30,3,0,12,0,1,5,0,1,0,0,1,
2019,서대문구,75,151,45,25,33,1,3,10,0,2,2,3,0,0,0,0,
2019,서대문구,76,145,48,33,45,0,4,7,0,1,6,2,0,0,1,0,
2019,서대문구,77,210,89,49,52,0,0,11,0,3,6,1,0,1,2,0,
2019,서대문구,78,162,71,42,49,1,1,14,0,1,5,3,1,0,0,0,
2019,서대문구,79,126,65,36,36,1,2,5,0,4,1,1,0,0,1,0,
2019,서대문구,80,160,90,30,47,0,1,17,0,3,3,1,1,0,1,1,
2019,서대문구,81,104,78,25,41,0,0,11,0,0,5,1,0,0,2,0,
2019,서대문구,82,107,62,16,38,0,1,8,0,2,3,2,0,0,1,0,
2019,서대문구,83,111,77,29,32,0,0,8,0,0,3,2,0,0,1,0,
2019,서대문구,84,101,74,22,23,0,1,7,0,1,0,1,0,0,0,0,
2019,서대문구,85,62,61,16,14,1,0,0,0,0,3,0,0,0,0,0,
2019,서대문구,86,49,54,14,15,0,0,4,0,0,2,0,0,0,0,0,
2019,서대문구,87,51,46,13,12,0,1,4,0,1,2,1,1,0,1,0,
2019,서대문구,88,36,30,7,10,0,0,2,0,2,0,0,0,0,0,0,
2019,서대문구,89,31,31,7,10,1,0,0,0,0,1,0,0,0,0,0,
2019,서대문구,90,23,32,8,8,0,0,2,0,0,1,0,0,0,0,0,
2019,서대문구,91,11,34,2,3,0,0,1,0,0,1,0,0,0,0,0,
2019,서대문구,92,8,20,2,3,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,93,7,15,5,3,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,94,8,11,2,1,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,95,4,5,1,1,0,0,0,0,0,2,0,0,0,0,0,
2019,서대문구,96,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,97,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,98,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,100,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,102,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,서대문구,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,2,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,
2019,마포구,3,0,2,0,4,0,0,0,1,3,0,0,0,0,0,0,
2019,마포구,4,0,0,0,6,1,0,0,2,0,0,0,0,0,0,0,
2019,마포구,5,0,0,0,7,5,0,0,5,4,0,0,0,0,0,0,
2019,마포구,6,2,0,0,9,2,0,0,4,2,0,0,0,0,0,0,
2019,마포구,7,0,0,4,3,6,0,0,7,0,0,0,0,0,0,0,
2019,마포구,8,1,0,1,3,10,0,0,11,2,0,0,0,0,0,0,
2019,마포구,9,1,2,0,2,11,0,0,11,1,0,0,1,0,0,0,
2019,마포구,10,0,0,0,4,16,0,0,7,0,0,0,0,0,1,0,
2019,마포구,11,1,0,1,2,13,0,0,14,0,0,0,0,0,0,0,
2019,마포구,12,0,3,0,4,12,0,0,10,0,0,0,0,0,0,0,
2019,마포구,13,1,2,1,4,9,0,0,9,2,0,0,0,0,0,0,
2019,마포구,14,2,1,1,2,12,0,1,9,0,0,0,0,0,0,0,
2019,마포구,15,2,2,2,5,11,0,0,7,0,0,0,1,0,0,0,
2019,마포구,16,1,1,0,3,17,0,0,4,0,0,0,1,0,1,0,
2019,마포구,17,3,4,2,3,21,0,1,2,1,0,0,0,0,1,0,
2019,마포구,18,4,2,3,9,18,0,0,3,0,0,0,0,0,0,0,
2019,마포구,19,4,3,2,7,28,0,0,2,0,0,0,1,0,0,0,
2019,마포구,20,6,2,3,7,21,0,0,8,0,0,0,0,0,0,0,
2019,마포구,21,4,3,3,5,25,0,1,9,1,0,0,0,0,2,0,
2019,마포구,22,7,2,2,6,25,0,0,10,0,0,0,0,0,0,0,
2019,마포구,23,10,2,3,5,29,0,2,7,0,0,0,1,2,0,0,
2019,마포구,24,12,2,2,9,17,1,0,8,0,1,0,0,0,0,0,
2019,마포구,25,12,3,3,6,29,1,0,6,0,0,1,1,0,1,0,
2019,마포구,26,11,3,5,4,38,0,1,2,0,0,0,0,0,0,0,
2019,마포구,27,16,5,4,7,25,2,1,6,0,0,0,0,0,0,0,
2019,마포구,28,26,7,5,3,14,1,3,5,0,0,0,0,0,0,1,
2019,마포구,29,16,1,7,5,11,3,3,5,0,0,0,0,1,0,0,
2019,마포구,30,15,1,3,7,20,1,2,5,0,0,0,1,0,2,0,
2019,마포구,31,13,2,13,5,14,0,0,2,0,0,0,1,1,0,0,
2019,마포구,32,15,2,9,4,20,1,2,2,0,0,0,0,0,0,1,
2019,마포구,33,21,2,12,6,15,4,1,3,1,0,0,0,0,1,1,
2019,마포구,34,15,2,5,1,15,5,4,1,0,0,0,1,0,0,0,
2019,마포구,35,23,6,9,4,13,5,2,1,0,0,1,1,0,0,1,
2019,마포구,36,29,5,11,6,14,11,6,0,2,1,0,0,0,1,0,
2019,마포구,37,34,2,15,3,19,10,6,1,2,0,0,1,0,1,1,
2019,마포구,38,24,5,20,5,10,7,3,1,0,0,0,0,0,1,0,
2019,마포구,39,35,5,8,3,20,3,6,1,2,0,1,0,1,0,0,
2019,마포구,40,34,8,20,4,12,6,5,0,0,0,0,1,3,0,0,
2019,마포구,41,50,3,18,11,9,4,4,0,0,0,0,0,1,2,0,
2019,마포구,42,48,5,7,8,17,8,3,1,1,0,0,1,0,0,0,
2019,마포구,43,42,10,17,11,13,12,5,0,2,0,0,2,0,0,0,
2019,마포구,44,51,15,16,11,8,10,5,2,1,0,0,0,2,0,0,
2019,마포구,45,65,4,16,11,15,7,8,1,1,0,0,1,0,0,0,
2019,마포구,46,64,8,16,9,21,21,13,1,3,0,0,1,1,1,0,
2019,마포구,47,66,9,14,12,14,11,15,0,1,0,0,1,1,0,0,
2019,마포구,48,73,5,16,17,11,18,12,1,0,1,0,1,2,0,0,
2019,마포구,49,89,7,29,9,14,20,13,0,4,1,0,1,1,0,0,
2019,마포구,50,87,5,18,14,10,23,11,0,1,2,0,1,1,0,0,
2019,마포구,51,87,9,26,12,5,23,11,0,1,0,1,5,2,0,0,
2019,마포구,52,104,13,20,7,9,19,10,0,1,0,0,1,0,0,1,
